TOA5,CR1000_soil,CR1000,43125,CR1000.Std.22,CPU:Soil_sensors.CR1,4927,Soil,,,,,,,,
TIMESTAMP,RECORD,VW_Avg,VW_2_Avg,VW_3_Avg,Temp_C_Avg,Temp_C_2_Avg,Temp_C_3_Avg,Temp_C_4_Avg,PTemp_C_Avg,shf_Avg,shf_2_Avg,Batt_Volt_Avg,PA_uS_Avg,PA_uS_2_Avg,PA_uS_3_Avg
TS,RN,,,,Deg C,Deg C,Deg C,Deg C,Deg C,W/m^2,W/m^2,Volts,uSec,uSec,uSec
,,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg
2012-04-22 03:00:00,1633,0.108,0.794,0.978,25.23,29.34,32.62,32.7,21.48,-74.541,-56.84599,12.62,20.92,39.84,43.39
2012-04-22 03:30:00,1634,0.108,0.791,0.978,24.78,28.91,32.32,32.56,20.98,-71.5659,-54.93283,12.57,20.9,39.79,43.39
2012-04-22 04:00:00,1635,0.107,0.789,0.978,24.33,28.47,32.03,32.41,20.63,-73.00835,-55.41648,12.63,20.89,39.75,43.38
2012-04-22 04:30:00,1636,0.107,0.787,0.977,23.94,28.11,31.69,32.23,20.43,-73.55689,-55.47592,12.61,20.87,39.7,43.38
2012-04-22 05:00:00,1637,0.107,0.785,0.977,23.51,27.73,31.42,32.07,19.82,-74.76664,-56.06241,12.61,20.85,39.65,43.37
2012-04-22 05:30:00,1638,0.106,0.782,0.977,23.11,27.37,31.13,31.92,19.37,-73.21172,-55.30219,12.56,20.84,39.61,43.37
2012-04-22 06:00:00,1639,0.106,0.78,0.977,22.75,26.98,30.84,31.72,19.17,-71.08611,-53.88391,12.52,20.82,39.56,43.36
2012-04-22 06:30:00,1640,0.106,0.779,0.977,22.5,26.62,30.56,31.55,19.29,-61.78551,-48.44217,12.47,20.81,39.54,43.36
2012-04-22 07:00:00,1641,0.106,0.777,0.976,22.54,26.18,30.36,31.4,22.65,-39.94617,-41.61613,12.5,20.8,39.49,43.35
2012-04-22 07:30:00,1642,0.106,0.774,0.976,23.59,25.98,30.06,31.16,27.23,11.23692,-11.39877,12.45,20.81,39.45,43.35
2012-04-22 08:00:00,1643,0.106,0.772,0.975,25.85,26.12,29.82,30.92,30.18,49.20652,30.53128,12.42,20.84,39.4,43.34
2012-04-22 08:30:00,1644,0.108,0.77,0.975,28.61,26.81,29.64,30.8,32.64,84.58571,63.27171,12.4,20.89,39.36,43.33
2012-04-22 09:00:00,1645,0.109,0.768,0.974,31.52,27.83,29.51,30.6,35.1,123.5797,91.3823,12.38,20.95,39.32,43.32
2012-04-22 09:30:00,1646,0.11,0.767,0.974,34.61,29.1,29.41,30.35,37.65,167.8834,125.5018,12.32,21.02,39.3,43.31
2012-04-22 10:00:00,1647,0.112,0.767,0.973,37.68,30.55,29.44,30.15,39.8,187.6952,141.2887,12.35,21.09,39.29,43.3
2012-04-22 10:30:00,1648,0.114,0.767,0.973,40.75,32.27,29.58,29.99,41.32,164.8474,160.2249,12.34,21.17,39.3,43.3
2012-04-22 11:00:00,1649,0.116,0.769,0.973,42.58,33.93,29.86,29.9,42.47,235.6647,136.8198,12.33,21.24,39.33,43.29
2012-04-22 11:30:00,1650,0.117,0.771,0.972,44.48,35.17,30.13,29.75,43.11,257.8906,169.5048,12.32,21.29,39.37,43.28
2012-04-22 12:00:00,1651,0.119,0.773,0.972,47.52,36.84,30.47,29.65,44.06,256.364,185.2922,12.31,21.36,39.42,43.28
2012-04-22 12:30:00,1652,0.12,0.776,0.972,49.69,38.49,30.99,29.72,46.05,254.8538,188.5581,12.27,21.44,39.49,43.28
2012-04-22 13:00:00,1653,0.122,0.78,0.972,51.4,39.99,31.55,29.83,47.86,248.7465,181.4987,12.31,21.5,39.56,43.28
2012-04-22 13:30:00,1654,0.123,0.784,0.972,52.74,41.36,32.11,29.94,49.79,235.7847,173.951,12.29,21.56,39.64,43.28
2012-04-22 14:00:00,1655,0.124,0.788,0.973,53.7,42.66,32.64,30.07,51.05,228.383,164.9135,12.29,21.6,39.73,43.29
2012-04-22 14:30:00,1656,0.125,0.793,0.973,54.12,43.7,33.27,30.26,51.53,184.6212,144.1207,12.29,21.63,39.82,43.29
2012-04-22 15:00:00,1657,0.125,0.797,0.973,54.06,44.48,33.86,30.5,51.73,179.1786,128.1505,12.29,21.65,39.91,43.3
2012-04-22 15:30:00,1658,0.125,0.802,0.974,53.72,45.05,34.48,30.8,51.43,114.6811,95.0304,12.25,21.65,40,43.31
2012-04-22 16:00:00,1659,0.125,0.806,0.974,52.64,45.31,35.06,31.16,50.42,110.8832,79.26734,12.3,21.64,40.08,43.32
2012-04-22 16:30:00,1660,0.125,0.81,0.975,51.54,45.3,35.68,31.53,49.79,79.34425,58.53685,12.3,21.62,40.16,43.33
2012-04-22 17:00:00,1661,0.124,0.813,0.976,49.95,45.15,36.16,31.94,47.46,43.86394,31.24855,12.3,21.59,40.24,43.35
2012-04-22 17:30:00,1662,0.123,0.817,0.977,48.01,44.68,36.62,32.34,45.85,8.366495,5.209462,12.31,21.55,40.3,43.36
2012-04-22 18:00:00,1663,0.122,0.819,0.977,45.73,43.78,37.04,32.72,43.5,-19.72894,-17.63262,12.32,21.5,40.35,43.37
2012-04-22 18:30:00,1664,0.121,0.821,0.978,43.49,42.82,37.46,33.2,40.42,-61.31577,-40.56924,12.28,21.45,40.39,43.38
2012-04-22 19:00:00,1665,0.119,0.823,0.979,41.06,41.75,37.55,33.52,37.78,-73.16387,-53.17023,12.33,21.39,40.42,43.4
2012-04-22 19:30:00,1666,0.118,0.823,0.979,38.9,40.61,37.55,33.82,35.65,-81.3129,-61.51368,12.34,21.33,40.43,43.4
2012-04-22 20:00:00,1667,0.117,0.823,0.98,37.03,39.47,37.52,33.98,33.43,-87.90254,-66.32959,12.36,21.28,40.43,43.41
2012-04-22 20:30:00,1668,0.115,0.823,0.98,35.46,38.41,37.39,34.16,31.2,-89.10284,-67.81928,12.37,21.23,40.43,43.42
2012-04-22 21:00:00,1669,0.114,0.822,0.98,34.13,37.42,37.18,34.29,29.47,-88.30566,-67.86502,12.39,21.18,40.41,43.43
2012-04-22 21:30:00,1670,0.113,0.821,0.981,33,36.52,36.92,34.38,28.14,-84.33006,-65.74561,12.36,21.14,40.39,43.44
2012-04-22 22:00:00,1671,0.113,0.82,0.981,32.01,35.69,36.63,34.42,27.17,-84.86236,-65.77017,12.41,21.11,40.36,43.44
2012-04-22 22:30:00,1672,0.112,0.818,0.981,31.1,34.93,36.32,34.4,26.36,-83.83009,-65.29926,12.42,21.08,40.33,43.45
2012-04-22 23:00:00,1673,0.111,0.817,0.982,30.29,34.21,35.99,34.38,25.7,-83.15836,-64.71379,12.42,21.05,40.3,43.45
2012-04-22 23:30:00,1674,0.111,0.815,0.982,29.55,33.55,35.67,34.34,25.01,-81.72252,-63.73563,12.44,21.02,40.26,43.45
2012-04-23 00:00:00,1675,0.11,0.813,0.982,28.92,32.96,35.33,34.27,24.44,-80.75405,-62.52525,12.45,21,40.22,43.45
2012-04-23 00:30:00,1676,0.109,0.81,0.982,28.28,32.38,35,34.17,23.82,-76.01964,-60.17452,12.41,20.97,40.17,43.45
2012-04-23 01:00:00,1677,0.109,0.808,0.982,27.7,31.81,34.64,34.04,23.43,-76.17561,-59.69715,12.46,20.95,40.13,43.45
2012-04-23 01:30:00,1678,0.108,0.806,0.982,27.22,31.34,34.32,33.92,23.37,-75.42144,-58.60028,12.46,20.93,40.09,43.45
2012-04-23 02:00:00,1679,0.108,0.804,0.981,26.76,30.87,33.97,33.79,23.16,-71.15758,-56.98769,12.46,20.91,40.04,43.45
2012-04-23 02:30:00,1680,0.108,0.801,0.981,26.65,30.46,33.59,33.55,24.71,-58.49096,-48.81333,12.45,20.9,40,43.45
2012-04-23 03:00:00,1681,0.107,0.799,0.981,26.28,30.07,33.35,33.46,24.51,-68.29031,-52.1327,12.45,20.88,39.95,43.44
2012-04-23 03:30:00,1682,0.107,0.797,0.981,25.85,29.67,33.08,33.34,23.51,-67.10854,-50.70968,12.42,20.87,39.9,43.44
2012-04-23 04:00:00,1683,0.107,0.795,0.981,25.39,29.31,32.79,33.18,22.74,-72.3754,-53.56389,12.51,20.85,39.86,43.43
2012-04-23 04:30:00,1684,0.106,0.792,0.98,24.88,28.94,32.52,33.03,21.9,-74.58765,-55.66742,12.52,20.83,39.81,43.43
2012-04-23 05:00:00,1685,0.106,0.79,0.98,24.5,28.54,32.23,32.86,21.48,-63.8096,-51.97441,12.53,20.82,39.77,43.42
2012-04-23 05:30:00,1686,0.106,0.788,0.98,24.62,28.29,31.89,32.63,22.44,-55.48745,-42.49536,12.52,20.81,39.73,43.42
2012-04-23 06:00:00,1687,0.105,0.786,0.979,24.34,28,31.64,32.48,22.56,-64.41321,-47.33201,12.52,20.8,39.68,43.41
2012-04-23 06:30:00,1688,0.105,0.785,0.979,24.01,27.69,31.39,32.32,22.53,-53.62393,-42.88796,12.48,20.79,39.66,43.41
2012-04-23 07:00:00,1689,0.105,0.783,0.979,24.14,27.35,31.16,32.14,25.09,-37.18837,-36.48618,12.52,20.78,39.62,43.41
2012-04-23 07:30:00,1690,0.105,0.781,0.979,25.05,27.19,30.89,31.92,28.76,10.43187,-9.801469,12.49,20.79,39.58,43.4
2012-04-23 08:00:00,1691,0.106,0.779,0.978,27.14,27.31,30.72,31.72,31.69,50.8792,29.84197,12.45,20.81,39.54,43.39
2012-04-23 08:30:00,1692,0.107,0.777,0.978,29.79,27.95,30.52,31.55,34.64,88.69834,62.30615,12.47,20.86,39.5,43.38
2012-04-23 09:00:00,1693,0.108,0.775,0.977,32.64,28.9,30.4,31.37,37.28,124.9759,91.32571,12.43,20.92,39.47,43.37
2012-04-23 09:30:00,1694,0.11,0.774,0.977,35.62,30.11,30.33,31.14,39.6,162.464,122.9507,12.35,20.98,39.45,43.37
2012-04-23 10:00:00,1695,0.111,0.774,0.976,38.51,31.51,30.4,30.97,40.98,182.818,136.4338,12.39,21.05,39.44,43.36
2012-04-23 10:30:00,1696,0.113,0.775,0.976,41.32,33.15,30.58,30.85,41.66,153.4668,152.6691,12.38,21.13,39.45,43.35
2012-04-23 11:00:00,1697,0.115,0.776,0.976,43.09,34.81,30.79,30.76,42.48,217.4043,129.2094,12.4,21.2,39.48,43.35
2012-04-23 11:30:00,1698,0.116,0.778,0.976,44.57,35.97,31.09,30.67,42.86,236.7502,154.6948,12.43,21.24,39.52,43.34
2012-04-23 12:00:00,1699,0.117,0.78,0.975,47.48,37.47,31.38,30.56,43.82,246.3773,174.6371,12.43,21.3,39.56,43.34
2012-04-23 12:30:00,1700,0.119,0.783,0.975,49.8,39.09,31.83,30.6,45.51,246.3959,176.8926,12.38,21.37,39.62,43.34
2012-04-23 13:00:00,1701,0.12,0.786,0.975,51.54,40.52,32.31,30.67,47.06,248.1444,176.4555,12.43,21.43,39.69,43.34
2012-04-23 13:30:00,1702,0.121,0.79,0.975,52.95,41.91,32.86,30.78,48.48,230.3552,168.8053,12.42,21.48,39.76,43.34
2012-04-23 14:00:00,1703,0.122,0.794,0.976,52.69,43.15,33.6,31.07,47.28,122.8371,115.885,12.42,21.51,39.85,43.34
2012-04-23 14:30:00,1704,0.122,0.798,0.976,51.1,43.5,34.2,31.34,45.97,111.6655,86.01981,12.43,21.5,39.93,43.35
2012-04-23 15:00:00,1705,0.122,0.802,0.976,49.89,43.65,34.85,31.65,44.54,53.12366,58.64558,12.41,21.49,40.01,43.36
2012-04-23 15:30:00,1706,0.121,0.806,0.977,47.95,43.28,35.35,31.95,42.97,33.72068,27.14647,12.39,21.46,40.09,43.37
2012-04-23 16:00:00,1707,0.12,0.809,0.977,46.59,42.77,35.83,32.27,42.03,24.8112,23.58386,12.44,21.42,40.15,43.38
2012-04-23 16:30:00,1708,0.119,0.812,0.978,45.26,42.29,36.2,32.61,40.96,13.62338,12.56945,12.44,21.39,40.21,43.39
2012-04-23 17:00:00,1709,0.119,0.814,0.979,44,41.8,36.46,32.9,39.9,-1.005495,0.9269601,12.44,21.36,40.26,43.4
2012-04-23 17:30:00,1710,0.118,0.816,0.979,42.84,41.26,36.61,33.15,39.41,1.394966,-4.303402,12.45,21.33,40.29,43.41
2012-04-23 18:00:00,1711,0.117,0.817,0.98,42.29,40.8,36.63,33.29,40.15,20.7162,1.940778,12.45,21.3,40.31,43.42
2012-04-23 18:30:00,1712,0.117,0.818,0.98,41.73,40.46,36.8,33.56,39.58,-21.72645,-11.01097,12.4,21.29,40.33,43.42
2012-04-23 19:00:00,1713,0.116,0.819,0.98,40.09,39.97,36.85,33.79,37.52,-50.30371,-30.22075,12.45,21.25,40.34,43.43
2012-04-23 19:30:00,1714,0.115,0.818,0.981,38.15,39.22,36.82,34.02,35.15,-65.05513,-46.63599,12.43,21.21,40.33,43.43
2012-04-23 20:00:00,1715,0.114,0.819,0.981,36.55,38.34,36.76,34.07,33.55,-64.0929,-51.64595,12.47,21.17,40.35,43.45
2012-04-23 20:30:00,1716,0.113,0.819,0.982,35.14,37.47,36.64,34.14,32.18,-68.34895,-55.66991,12.48,21.13,40.35,43.46
2012-04-23 21:00:00,1717,0.112,0.818,0.982,33.98,36.66,36.49,34.23,31.12,-68.43644,-56.52434,12.49,21.09,40.32,43.45
2012-04-23 21:30:00,1718,0.111,0.817,0.982,32.98,35.9,36.3,34.29,30.2,-68.53301,-56.01961,12.45,21.06,40.3,43.46
2012-04-23 22:00:00,1719,0.111,0.815,0.982,32.06,35.19,36.07,34.32,29.26,-70.93922,-57.32808,12.51,21.03,40.27,43.46
2012-04-23 22:30:00,1720,0.11,0.814,0.982,31.18,34.51,35.81,34.31,28.25,-72.34586,-58.20914,12.52,21,40.25,43.46
2012-04-23 23:00:00,1721,0.109,0.812,0.982,30.33,33.88,35.56,34.3,27.26,-76.01086,-59.89275,12.53,20.97,40.21,43.46
2012-04-23 23:30:00,1722,0.109,0.811,0.982,29.47,33.23,35.26,34.24,26.25,-77.98009,-61.69532,12.54,20.94,40.18,43.46
2012-04-24 00:00:00,1723,0.108,0.809,0.982,28.71,32.62,34.98,34.19,25.78,-77.5407,-61.88241,12.55,20.92,40.14,43.46
2012-04-24 00:30:00,1724,0.108,0.807,0.982,27.98,32.04,34.68,34.1,25.09,-79.03823,-61.82046,12.51,20.89,40.1,43.46
2012-04-24 01:00:00,1725,0.107,0.805,0.982,27.22,31.47,34.39,34.02,24.07,-83.14108,-64.22443,12.57,20.87,40.06,43.46
2012-04-24 01:30:00,1726,0.107,0.803,0.982,26.45,30.88,34.08,33.92,22.93,-86.74172,-66.35854,12.58,20.85,40.02,43.46
2012-04-24 02:00:00,1727,0.106,0.801,0.982,25.64,30.31,33.81,33.84,21.62,-91.39893,-69.35243,12.6,20.82,39.98,43.46
2012-04-24 02:30:00,1728,0.105,0.798,0.982,24.86,29.73,33.47,33.7,20.58,-91.83218,-70.32069,12.62,20.8,39.93,43.45
2012-04-24 03:00:00,1729,0.105,0.796,0.981,24.23,29.15,33.12,33.54,20.2,-87.02871,-68.09129,12.64,20.78,39.88,43.45
2012-04-24 03:30:00,1730,0.105,0.794,0.981,23.67,28.66,32.8,33.39,19.64,-88.30625,-67.3016,12.59,20.76,39.84,43.44
2012-04-24 04:00:00,1731,0.104,0.791,0.981,23.06,28.13,32.47,33.23,18.82,-90.50497,-68.51828,12.65,20.74,39.79,43.44
2012-04-24 04:30:00,1732,0.104,0.789,0.981,22.48,27.64,32.15,33.07,18.14,-90.02,-68.67225,12.6,20.72,39.74,43.43
2012-04-24 05:00:00,1733,0.103,0.786,0.98,21.98,27.16,31.83,32.89,17.65,-88.62159,-67.68168,12.63,20.7,39.69,43.43
2012-04-24 05:30:00,1734,0.103,0.784,0.98,21.52,26.71,31.52,32.72,17.27,-87.91218,-66.7141,12.69,20.68,39.63,43.42
2012-04-24 06:00:00,1735,0.102,0.781,0.98,21.1,26.31,31.18,32.52,16.88,-85.61572,-65.69226,12.7,20.67,39.58,43.42
2012-04-24 06:30:00,1736,0.102,0.78,0.98,20.82,25.87,30.86,32.34,16.99,-73.31185,-58.66384,12.64,20.65,39.56,43.42
2012-04-24 07:00:00,1737,0.102,0.778,0.979,20.93,25.36,30.61,32.14,21.21,-49.74037,-49.5915,12.66,20.65,39.51,43.41
2012-04-24 07:30:00,1738,0.102,0.775,0.979,22.07,25.14,30.31,31.88,25.47,4.363328,-16.80262,12.61,20.66,39.46,43.4
2012-04-24 08:00:00,1739,0.103,0.772,0.979,24.53,25.29,29.99,31.6,28.01,42.72153,27.58812,12.57,20.69,39.41,43.4
2012-04-24 08:30:00,1740,0.104,0.77,0.978,27.39,26,29.81,31.35,30.44,77.27827,59.989,12.54,20.74,39.36,43.39
2012-04-24 09:00:00,1741,0.105,0.768,0.977,30.32,27.01,29.7,31.23,32.79,109.8129,86.68212,12.49,20.8,39.32,43.38
2012-04-24 09:30:00,1742,0.107,0.767,0.977,33.28,28.31,29.61,31.01,34.42,150.1528,117.1071,12.43,20.86,39.29,43.37
2012-04-24 10:00:00,1743,0.108,0.766,0.976,36.2,29.74,29.64,30.79,36.31,169.904,130.8374,12.46,20.93,39.28,43.36
2012-04-24 10:30:00,1744,0.11,0.767,0.976,38.91,31.42,29.76,30.62,36.85,123.5434,141.7189,12.46,21,39.29,43.35
2012-04-24 11:00:00,1745,0.112,0.768,0.976,40.24,32.96,29.97,30.52,36.96,186.5451,109.4223,12.45,21.06,39.31,43.34
2012-04-24 11:30:00,1746,0.112,0.77,0.975,41.36,33.97,30.26,30.42,36.74,202.9751,134.3713,12.45,21.1,39.35,43.34
2012-04-24 12:00:00,1747,0.114,0.772,0.975,44.25,35.36,30.54,30.3,38,210.6884,157.4718,12.44,21.16,39.39,43.33
2012-04-24 12:30:00,1748,0.115,0.774,0.975,46.2,36.77,30.93,30.29,40.04,208.3164,159.9326,12.39,21.22,39.45,43.33
2012-04-24 13:00:00,1749,0.117,0.777,0.975,48.15,38.15,31.4,30.35,42.41,227.8095,163.3384,12.43,21.28,39.51,43.33
2012-04-24 13:30:00,1750,0.118,0.781,0.975,49.7,39.52,31.85,30.39,44.93,220.469,158.5011,12.43,21.33,39.58,43.33
2012-04-24 14:00:00,1751,0.119,0.785,0.975,50.75,40.79,32.4,30.55,45.85,191.7859,147.6364,12.42,21.38,39.65,43.33
2012-04-24 14:30:00,1752,0.12,0.788,0.975,51.36,41.91,32.88,30.68,46.8,178.5717,135.2535,12.38,21.41,39.73,43.34
2012-04-24 15:00:00,1753,0.12,0.793,0.976,51.4,42.75,33.43,30.88,47.13,152.252,114.8208,12.41,21.43,39.82,43.34
2012-04-24 15:30:00,1754,0.12,0.797,0.976,51.07,43.36,33.98,31.14,46.96,105.0236,88.08864,12.37,21.44,39.9,43.35
2012-04-24 16:00:00,1755,0.12,0.801,0.977,50.11,43.69,34.55,31.46,45.71,78.88202,67.3658,12.41,21.43,39.98,43.36
2012-04-24 16:30:00,1756,0.12,0.804,0.977,48.89,43.62,35.08,31.77,44.37,63.06551,47.68824,12.42,21.41,40.05,43.37
2012-04-24 17:00:00,1757,0.119,0.808,0.978,47.59,43.4,35.5,32.09,42.65,34.89465,24.8265,12.42,21.39,40.12,43.38
2012-04-24 17:30:00,1758,0.118,0.811,0.978,45.85,43.02,35.92,32.45,41.96,7.254039,1.127865,12.43,21.35,40.18,43.39
2012-04-24 18:00:00,1759,0.117,0.813,0.979,43.8,42.26,36.37,32.8,40.15,-26.01971,-20.9355,12.44,21.31,40.23,43.4
2012-04-24 18:30:00,1760,0.116,0.815,0.979,41.42,41.32,36.7,33.24,36.58,-77.33086,-50.09097,12.4,21.26,40.27,43.41
2012-04-24 19:00:00,1761,0.115,0.817,0.98,38.78,40.25,36.81,33.51,33.77,-91.35315,-64.76554,12.46,21.2,40.3,43.42
2012-04-24 19:30:00,1762,0.113,0.816,0.98,36.46,39.02,36.86,33.71,31.55,-95.24348,-72.4412,12.48,21.14,40.3,43.42
2012-04-24 20:00:00,1763,0.112,0.817,0.981,34.6,37.85,36.8,33.93,29.65,-98.10413,-75.25488,12.46,21.09,40.3,43.43
2012-04-24 20:30:00,1764,0.111,0.816,0.981,33.04,36.75,36.66,34.11,27.66,-99.00175,-75.93785,12.51,21.04,40.29,43.44
2012-04-24 21:00:00,1765,0.11,0.815,0.981,31.74,35.74,36.43,34.21,26.09,-96.5643,-74.79207,12.53,21,40.28,43.45
2012-04-24 21:30:00,1766,0.109,0.814,0.982,30.66,34.85,36.16,34.28,25.03,-91.48947,-71.50626,12.49,20.97,40.25,43.45
2012-04-24 22:00:00,1767,0.109,0.813,0.982,29.74,34.05,35.86,34.31,24.33,-89.7906,-70.60634,12.55,20.93,40.22,43.46
2012-04-24 22:30:00,1768,0.108,0.811,0.982,29,33.3,35.52,34.27,24.31,-82.1926,-67.05999,12.55,20.9,40.18,43.46
2012-04-24 23:00:00,1769,0.107,0.809,0.982,28.5,32.66,35.15,34.17,25.13,-72.2862,-61.38581,12.54,20.88,40.14,43.46
2012-04-24 23:30:00,1770,0.107,0.807,0.982,28.1,32.12,34.82,34.1,25.49,-70.43215,-58.18095,12.54,20.86,40.1,43.46
2012-04-25 00:00:00,1771,0.106,0.805,0.982,27.64,31.63,34.48,33.98,25.19,-71.09799,-56.76184,12.54,20.84,40.06,43.46
2012-04-25 00:30:00,1772,0.106,0.802,0.982,27.09,31.15,34.18,33.91,24.22,-77.33009,-58.56816,12.5,20.82,40.01,43.46
2012-04-25 01:00:00,1773,0.106,0.8,0.982,26.4,30.62,33.9,33.83,22.93,-80.18024,-60.96791,12.56,20.8,39.97,43.46
2012-04-25 01:30:00,1774,0.105,0.798,0.982,25.81,30.17,33.58,33.7,21.97,-81.00238,-61.75621,12.58,20.78,39.93,43.46
2012-04-25 02:00:00,1775,0.105,0.796,0.982,25.32,29.7,33.27,33.56,21.4,-76.97233,-60.09145,12.59,20.76,39.88,43.45
2012-04-25 02:30:00,1776,0.104,0.794,0.981,24.87,29.25,32.95,33.4,21.19,-76.63897,-58.98441,12.59,20.75,39.84,43.45
2012-04-25 03:00:00,1777,0.104,0.791,0.981,24.39,28.82,32.66,33.26,20.69,-78.60949,-59.64608,12.6,20.73,39.79,43.44
2012-04-25 03:30:00,1778,0.104,0.789,0.981,23.95,28.4,32.33,33.09,20.25,-74.00282,-57.18946,12.55,20.71,39.74,43.44
2012-04-25 04:00:00,1779,0.103,0.787,0.981,23.63,28.01,32.06,32.93,20.1,-69.7639,-55.22162,12.61,20.7,39.7,43.43
2012-04-25 04:30:00,1780,0.103,0.784,0.98,23.63,27.67,31.75,32.75,20.29,-55.86985,-46.44571,12.61,20.69,39.65,43.43
2012-04-25 05:00:00,1781,0.103,0.782,0.98,23.86,27.5,31.47,32.57,20.76,-49.54156,-39.55211,12.6,20.69,39.61,43.42
2012-04-25 05:30:00,1782,0.103,0.78,0.98,24.02,27.38,31.2,32.38,21.19,-47.67128,-36.11409,12.59,20.68,39.56,43.42
2012-04-25 06:00:00,1783,0.103,0.778,0.979,24.04,27.26,30.96,32.22,21.47,-49.51378,-35.55796,12.59,20.68,39.52,43.41
2012-04-25 06:30:00,1784,0.103,0.777,0.979,23.95,27.11,30.72,32.03,21.93,-38.50693,-31.82741,12.53,20.68,39.51,43.41
2012-04-25 07:00:00,1785,0.103,0.776,0.979,24.28,27.03,30.5,31.84,22.79,-29.5961,-25.08755,12.58,20.67,39.47,43.41
2012-04-25 07:30:00,1786,0.103,0.774,0.979,24.81,27.03,30.28,31.65,23.54,-17.08602,-16.21154,12.57,20.68,39.43,43.4
2012-04-25 08:00:00,1787,0.103,0.772,0.978,25.67,27.15,30.05,31.44,24.6,6.659465,-1.617295,12.49,20.69,39.4,43.39
2012-04-25 08:30:00,1788,0.103,0.771,0.978,26.88,27.48,29.89,31.27,25.9,21.68323,12.49549,12.45,20.71,39.37,43.38
2012-04-25 09:00:00,1789,0.104,0.769,0.978,28.14,27.9,29.73,31.07,27.25,38.75909,25.40837,12.44,20.73,39.34,43.38
2012-04-25 09:30:00,1790,0.105,0.768,0.977,29.4,28.48,29.67,30.92,28.33,38.85617,33.64349,12.39,20.76,39.32,43.37
2012-04-25 10:00:00,1791,0.105,0.768,0.977,30.57,28.94,29.67,30.82,29.36,84.46643,46.62629,12.42,20.78,39.31,43.36
2012-04-25 10:30:00,1792,0.106,0.767,0.976,33.88,29.78,29.68,30.69,33.3,145.3129,104.2082,12.4,20.84,39.3,43.36
2012-04-25 11:00:00,1793,0.108,0.767,0.976,37.01,31.15,29.73,30.54,36.23,177.3415,119.3467,12.38,20.91,39.29,43.35
2012-04-25 11:30:00,1794,0.11,0.767,0.976,39.44,32.59,29.85,30.41,38.13,190.0833,133.4973,12.36,20.98,39.3,43.34
2012-04-25 12:00:00,1795,0.111,0.768,0.975,41.76,34.07,30.12,30.37,39.15,177.5266,136.5245,12.35,21.04,39.32,43.34
2012-04-25 12:30:00,1796,0.112,0.77,0.975,43.03,35.52,30.45,30.35,39.63,104.4363,99.79726,12.31,21.09,39.36,43.33
2012-04-25 13:00:00,1797,0.113,0.773,0.975,42.38,36.37,30.95,30.47,38.65,73.9891,77.47664,12.35,21.11,39.41,43.33
2012-04-25 13:30:00,1798,0.113,0.776,0.975,41.26,36.67,31.4,30.58,37.34,51.48051,49.05132,12.35,21.11,39.47,43.33
2012-04-25 14:00:00,1799,0.112,0.779,0.975,40.69,36.72,31.79,30.67,37.21,55.50267,44.70247,12.36,21.1,39.53,43.33
2012-04-25 14:30:00,1800,0.112,0.781,0.975,40.26,36.73,32.16,30.81,36.95,42.44955,37.328,12.36,21.1,39.58,43.34
2012-04-25 15:00:00,1801,0.112,0.784,0.976,39.59,36.65,32.49,30.99,36.52,33.61017,26.77607,12.36,21.09,39.63,43.34
2012-04-25 15:30:00,1802,0.112,0.786,0.976,39.38,36.58,32.75,31.15,36.51,45.71663,31.17331,12.31,21.08,39.67,43.34
2012-04-25 16:00:00,1803,0.112,0.787,0.976,39.31,36.58,32.95,31.29,36.51,37.36938,30.54317,12.35,21.08,39.71,43.35
2012-04-25 16:30:00,1804,0.112,0.789,0.976,38.69,36.5,33.16,31.46,35.67,13.35929,15.13782,12.36,21.07,39.74,43.35
2012-04-25 17:00:00,1805,0.111,0.79,0.977,38.05,36.34,33.31,31.62,35.14,11.55224,10.23944,12.36,21.06,39.77,43.36
2012-04-25 17:30:00,1806,0.111,0.791,0.977,37.12,36.13,33.47,31.79,34.06,-19.54957,-6.449334,12.37,21.04,39.79,43.36
2012-04-25 18:00:00,1807,0.111,0.792,0.977,35.79,35.7,33.5,31.95,32.76,-29.53039,-19.86116,12.38,21.02,39.81,43.37
2012-04-25 18:30:00,1808,0.11,0.793,0.977,34.64,35.18,33.55,31.99,31.76,-36.78744,-27.02468,12.34,20.99,39.83,43.37
2012-04-25 19:00:00,1809,0.109,0.794,0.978,33.63,34.66,33.58,32.09,30.88,-43.5558,-31.76354,12.39,20.97,39.83,43.38
2012-04-25 19:30:00,1810,0.109,0.792,0.977,32.48,34.11,33.56,32.19,29.89,-57.744,-41.74376,12.4,20.94,39.81,43.38
2012-04-25 20:00:00,1811,0.108,0.792,0.978,31.25,33.46,33.5,32.27,28.52,-62.15059,-47.80841,12.42,20.91,39.81,43.38
2012-04-25 20:30:00,1812,0.107,0.792,0.978,30.41,32.81,33.43,32.37,27.41,-57.17723,-45.35199,12.42,20.88,39.8,43.38
2012-04-25 21:00:00,1813,0.107,0.791,0.978,29.72,32.27,33.28,32.39,26.64,-58.83177,-45.29999,12.42,20.86,39.78,43.38
2012-04-25 21:30:00,1814,0.106,0.79,0.978,29.08,31.74,33.12,32.41,26,-56.16545,-42.7619,12.39,20.84,39.76,43.38
